id,neighborhood,host_since,superhost,host_acceptance_rate,host_total_listings,room_type,accommodates,bathrooms,bedrooms,beds,price,min_nights
28606289,Capitol Hill,8/22/2017,T,1,3,Entire home/apt,8,2 baths,2,2,235,31
28737073,Union Station,12/15/2014,F,1,2,Entire home/apt,4,1 bath,1,2,155,4
28738052,Dupont Circle,3/8/2014,T,0.95,36,Entire home/apt,7,1 bath,2,4,160,31
28778293,Foggy Bottom,9/19/2018,F,,9,Entire home/apt,3,1 bath,1,1,109,31
28836027,Shaw,11/2/2015,F,0.97,1986,Entire home/apt,6,2.5 baths,3,3,167,31
28863314,Shaw,10/15/2015,T,0.98,284,Entire home/apt,10,2.5 baths,2,3,194,31
28869341,Union Station,8/7/2014,F,0.82,1,Entire home/apt,4,1 bath,1,1,89,6
28895568,Capitol Hill,6/27/2012,T,0.99,11,Entire home/apt,4,1 bath,1,4,150,2
28960863,Shaw,10/15/2015,T,0.98,284,Entire home/apt,6,2.5 baths,2,3,224,2
28989507,Dupont Circle,10/2/2018,F,,1,Entire home/apt,4,1 bath,1,1,140,31
29002608,Union Station,2/3/2012,F,0.96,2,Entire home/apt,2,1 bath,1,1,99,2
29011049,Shaw,10/28/2013,T,0.99,16,Entire home/apt,12,4 baths,4,6,581,2
29082809,Union Station,6/4/2016,F,1,1,Entire home/apt,2,1 bath,2,2,80,5
29122757,Capitol Hill,1/23/2012,T,1,2,Entire home/apt,2,1 bath,,2,161,2
29128073,Union Station,3/20/2014,F,0.89,1,Entire home/apt,2,1 bath,,1,80,4
29151289,Capitol Hill,10/8/2018,T,1,1,Entire home/apt,4,1 bath,1,2,999,3
29206059,Shaw,3/10/2014,T,0.99,4,Entire home/apt,2,1 bath,1,1,151,3
29394566,Capitol Hill,8/9/2018,T,1,6,Entire home/apt,7,1.5 baths,3,4,286,1
29518918,Dupont Circle,1/27/2016,F,,2,Entire home/apt,3,2 baths,2,2,130,31
29594500,Union Station,10/26/2018,T,,4,Entire home/apt,10,2.5 baths,3,5,549,31
29775784,Dupont Circle,7/10/2018,F,0,2,Entire home/apt,2,1 bath,,1,75,60
29853236,Capitol Hill,4/27/2016,F,0.81,44,Entire home/apt,3,1 bath,1,1,299,31
29923648,Georgetown,9/14/2011,T,0.85,3,Entire home/apt,7,2.5 baths,3,4,657,4
29942074,Capitol Hill,10/15/2015,T,0.98,284,Entire home/apt,3,1 bath,,2,89,2
30037580,Shaw,3/16/2014,T,1,2,Entire home/apt,2,1 bath,1,1,192,3
30090744,Capitol Hill,12/23/2014,T,1,1,Entire home/apt,4,1 bath,1,2,120,2
30101500,Dupont Circle,11/10/2018,T,1,3,Entire home/apt,1,1 bath,1,1,170,2
30108431,Union Station,9/26/2014,F,,2,Entire home/apt,2,1 bath,1,1,75,31
30115570,Capitol Hill,4/29/2017,T,0.99,2,Entire home/apt,3,1 bath,,2,101,1
30178288,Dupont Circle,5/18/2009,F,0.99,164,Entire home/apt,4,1 bath,1,2,10,1
30179598,Dupont Circle,5/18/2009,F,0.99,164,Entire home/apt,5,1 bath,2,4,10,1
30253483,Union Station,2/16/2014,T,1,2,Entire home/apt,4,1 bath,1,1,175,1
30324130,Dupont Circle,10/1/2016,F,0.96,3,Entire home/apt,4,1.5 baths,2,2,339,31
30325364,Georgetown,9/20/2018,F,0.96,1,Entire home/apt,4,1 bath,2,3,221,2
30378859,Dupont Circle,12/28/2014,T,0.71,8,Entire home/apt,5,2 baths,2,3,164,45
30394567,Georgetown,9/20/2014,T,1,16,Entire home/apt,4,1 bath,1,2,125,1
30557727,Capitol Hill,8/18/2017,F,0.76,51,Shared room,4,1 shared bath,,1,31,1
30561986,Capitol Hill,8/18/2017,F,0.76,51,Shared room,6,1 shared bath,,1,29,1
30798257,Georgetown,12/12/2018,T,1,1,Entire home/apt,3,1 bath,1,3,213,1
30914797,Union Station,12/17/2018,T,0.42,1,Entire home/apt,2,1 bath,1,1,125,2
30952933,Dupont Circle,6/28/2015,T,1,3,Entire home/apt,2,1 bath,,1,150,28
30981199,Capitol Hill,9/2/2012,T,1,29,Entire home/apt,5,1 bath,1,2,177,31
30989473,Union Station,8/13/2011,T,1,1,Entire home/apt,3,1 bath,1,2,117,31
31016026,Shaw,10/15/2015,T,0.98,284,Entire home/apt,4,1 bath,1,2,164,3
31083342,Union Station,4/1/2018,F,1,4,Entire home/apt,2,1 bath,1,1,105,31
31099388,Dupont Circle,12/26/2015,F,1,2,Entire home/apt,2,1 bath,,1,109,31
31167292,Foggy Bottom,9/14/2013,F,,1,Entire home/apt,2,1 bath,1,1,120,31
31239094,Capitol Hill,11/30/2014,T,1,1,Entire home/apt,3,1 bath,1,2,195,3
31239154,Union Station,12/24/2012,T,0.6,1,Entire home/apt,6,1 bath,2,2,100,21
31290549,Union Station,8/21/2018,F,,5,Entire home/apt,4,1 bath,1,2,300,31
31306721,Union Station,10/7/2018,F,,1,Entire home/apt,6,1.5 baths,2,4,165,31
31332079,Capitol Hill,6/11/2018,F,,1,Entire home/apt,2,1 bath,1,1,100,31
31338157,Shaw,8/15/2016,T,0.99,5,Entire home/apt,5,1 bath,2,3,199,3
31388922,Capitol Hill,4/26/2015,F,,4,Entire home/apt,3,1 bath,1,1,125,31
31389662,Capitol Hill,9/7/2016,F,0.96,1,Entire home/apt,8,2.5 baths,3,4,503,2
31824034,Union Station,8/21/2018,F,,5,Entire home/apt,4,1 bath,2,2,149,31
31986507,Capitol Hill,1/29/2019,T,0.98,1,Entire home/apt,6,1 bath,1,2,306,2
31987896,Shaw,6/17/2013,T,,6,Entire home/apt,4,1 bath,1,1,155,3
32065918,Capitol Hill,7/20/2014,F,1,3,Entire home/apt,10,3 baths,5,6,323,31
32082459,Dupont Circle,11/28/2012,F,,3,Entire home/apt,2,1 bath,2,2,145,31
32168514,Capitol Hill,5/22/2016,F,,1,Entire home/apt,4,1 bath,1,2,138,2
32182085,Foggy Bottom,9/19/2018,F,,9,Entire home/apt,3,1 bath,1,1,139,31
32182670,Foggy Bottom,9/19/2018,F,,9,Entire home/apt,5,2 baths,2,2,259,31
32202044,Shaw,12/16/2016,F,0.97,5607,Entire home/apt,2,1 bath,1,1,213,32
32341970,Shaw,5/21/2012,F,0.97,5,Entire home/apt,8,2.5 baths,3,3,435,3
32358982,Dupont Circle,4/6/2011,T,0.99,193,Entire home/apt,3,1 bath,1,2,121,1
32361612,Union Station,2/13/2019,F,1,1,Entire home/apt,3,1 bath,1,1,140,2
32421507,Union Station,12/22/2016,T,0.86,26,Entire home/apt,3,1 bath,2,2,70,31
32464624,Capitol Hill,7/24/2013,T,1,3,Entire home/apt,8,2 baths,3,3,383,2
32492651,Dupont Circle,6/1/2016,T,0.46,3,Entire home/apt,5,1 bath,2,2,162,31
32613185,Shaw,9/10/2012,T,1,6,Entire home/apt,8,2.5 baths,2,3,438,3
32654680,Union Station,5/5/2016,F,,2,Private room,2,1 private bath,,1,29,31
32763621,Capitol Hill,3/2/2019,F,,1,Entire home/apt,2,1 bath,3,1,72,31
32801568,Shaw,12/16/2016,F,0.97,5607,Entire home/apt,2,1 bath,1,1,203,32
33008668,Capitol Hill,2/11/2016,T,0.95,3,Entire home/apt,2,1.5 baths,1,1,216,2
33076387,Capitol Hill,8/4/2015,T,0.96,1,Entire home/apt,3,1 bath,,2,119,1
33096397,Dupont Circle,11/10/2018,T,1,3,Entire home/apt,2,1 bath,1,1,170,2
33167831,Union Station,7/20/2016,F,1,7,Entire home/apt,6,2 baths,2,3,99,31
33198326,Shaw,4/22/2014,F,,4,Entire home/apt,4,1 bath,1,2,185,31
33276776,Dupont Circle,7/29/2015,F,0.99,339,Entire home/apt,2,1 bath,1,1,216,31
33277098,Dupont Circle,7/29/2015,F,0.99,339,Entire home/apt,2,1 bath,1,1,214,31
33277348,Dupont Circle,7/29/2015,F,0.99,339,Entire home/apt,4,2 baths,2,2,421,3
33360028,Dupont Circle,4/27/2016,F,0.81,44,Entire home/apt,2,1 bath,1,1,85,31
33376779,Union Station,4/27/2016,F,0.81,44,Entire home/apt,2,1 bath,1,2,95,31
33455792,Union Station,4/27/2016,F,0.81,44,Entire home/apt,3,2 baths,2,2,135,31
33469877,Dupont Circle,7/29/2015,F,0.99,339,Entire home/apt,4,1 bath,1,2,265,31
33718308,Dupont Circle,7/29/2015,F,0.99,339,Entire home/apt,4,1.5 baths,2,2,350,31
33721595,Capitol Hill,3/14/2013,T,0.98,4,Entire home/apt,6,2.5 baths,3,3,720,2
33772102,Capitol Hill,7/29/2015,F,0.99,339,Entire home/apt,4,1 bath,1,1,208,30
33830823,Georgetown,9/20/2014,T,1,16,Entire home/apt,4,1 bath,1,3,123,1
33854482,Shaw,7/12/2018,F,,4,Entire home/apt,3,1 bath,1,1,342,30
33856921,Dupont Circle,11/10/2018,T,1,3,Entire home/apt,5,2 baths,2,2,325,2
33881424,Foggy Bottom,9/4/2012,F,0.78,6,Entire home/apt,6,1 bath,1,2,129,31
33907708,Union Station,9/20/2015,F,,1,Entire home/apt,2,1 bath,1,1,185,31
33972170,Capitol Hill,4/12/2019,T,0.97,3,Entire home/apt,4,1 bath,1,3,150,31
33997170,Dupont Circle,7/29/2015,F,0.99,339,Entire home/apt,2,1 bath,,1,181,1
34144445,Union Station,7/4/2011,F,1,2,Entire home/apt,3,1 bath,3,2,170,6
34243546,Capitol Hill,4/28/2019,T,0.9,1,Entire home/apt,4,1 bath,1,2,159,2
34311072,Shaw,4/28/2019,T,1,1,Entire home/apt,2,1 bath,1,1,166,2
34421531,Union Station,6/17/2013,T,,6,Entire home/apt,4,1 bath,1,2,104,2
34422566,Foggy Bottom,9/4/2012,F,0.78,6,Entire home/apt,4,1 bath,,2,80,31
34449825,Georgetown,1/10/2018,T,1,6,Entire home/apt,4,1 bath,,2,125,31
34473469,Shaw,4/25/2013,T,1,1,Entire home/apt,6,1 bath,2,2,320,2
34624526,Union Station,11/2/2015,F,0.97,1986,Entire home/apt,2,1.5 baths,1,1,88,31
34644786,Shaw,10/15/2015,T,0.98,284,Entire home/apt,6,2.5 baths,2,3,344,2
34665045,Union Station,8/30/2015,T,1,2,Entire home/apt,4,1 bath,1,2,79,3
34676985,Shaw,1/16/2015,F,,1,Entire home/apt,4,1 bath,1,2,250,28
34737822,Union Station,7/27/2013,T,0.95,2,Entire home/apt,6,2 baths,3,3,499,2
34748179,Union Station,10/15/2015,T,0.98,284,Entire home/apt,8,1.5 baths,2,6,245,31
34776723,Union Station,6/28/2018,F,1,5,Entire home/apt,6,1 bath,2,2,200,31
34777844,Union Station,10/2/2013,T,0.97,2,Entire home/apt,6,3.5 baths,3,2,280,2
34895725,Foggy Bottom,9/19/2018,F,,9,Entire home/apt,3,1 bath,1,1,139,31
34913078,Union Station,6/28/2018,F,1,5,Entire home/apt,10,2 baths,3,3,242,31
35001665,Foggy Bottom,9/19/2018,F,,9,Entire home/apt,5,1 bath,1,1,139,31
35161686,Capitol Hill,1/31/2014,T,1,2,Entire home/apt,4,1 bath,,2,131,2
35201832,Dupont Circle,4/25/2016,T,0.98,1,Entire home/apt,2,1 bath,1,1,199,3
35202572,Union Station,4/27/2016,F,0.81,44,Entire home/apt,2,1 bath,1,1,92,31
35224647,Dupont Circle,11/2/2015,F,0.97,1986,Entire home/apt,2,1 bath,1,1,127,31
35224697,Dupont Circle,11/2/2015,F,0.97,1986,Entire home/apt,2,1 bath,1,1,122,31
35225006,Dupont Circle,11/2/2015,F,0.97,1986,Entire home/apt,2,1 bath,1,1,127,31
35309607,Dupont Circle,12/20/2018,F,,1,Entire home/apt,4,1 bath,,1,99,31
35336448,Capitol Hill,6/3/2019,T,0.93,2,Entire home/apt,4,1 bath,1,2,175,2
35343181,Georgetown,9/20/2014,T,1,16,Entire home/apt,5,1 bath,2,3,167,1
35578850,Foggy Bottom,6/5/2019,F,0.94,7,Private room,3,1 private bath,,1,234,1
35579189,Dupont Circle,10/1/2016,F,0.96,3,Entire home/apt,1,1 bath,1,1,135,3
35717206,Dupont Circle,12/6/2015,F,,1,Entire home/apt,4,1 bath,1,3,125,31
35741692,Capitol Hill,1/2/2017,T,1,1,Entire home/apt,4,1 bath,1,2,174,2
36018580,Dupont Circle,12/16/2016,F,0.97,5607,Entire home/apt,2,1 bath,1,1,156,32
36027092,Dupont Circle,6/14/2019,F,,10,Private room,2,1 private bath,1,1,999,31
36038579,Union Station,9/23/2016,T,,27,Entire home/apt,3,1 bath,,1,92,1
36176762,Union Station,10/15/2015,T,0.98,284,Entire home/apt,4,1 bath,1,2,162,3
36204632,Shaw,10/8/2011,T,1,1,Entire home/apt,4,2 baths,2,2,205,2
36257592,Dupont Circle,6/19/2019,F,1,11,Entire home/apt,2,1 bath,1,1,166,1
36258139,Dupont Circle,6/19/2019,F,1,11,Entire home/apt,2,1 bath,1,1,150,1
36260091,Dupont Circle,6/19/2019,F,1,11,Entire home/apt,2,1 bath,,1,117,1
36282039,Capitol Hill,7/1/2019,T,0.96,1,Entire home/apt,4,1 bath,1,2,113,2
36331667,Foggy Bottom,12/16/2016,F,0.97,5607,Entire home/apt,2,1 bath,1,1,208,32
36341382,Capitol Hill,3/21/2016,T,1,2,Entire home/apt,5,1 bath,1,3,100,1
36488009,Capitol Hill,7/7/2019,T,0.94,2,Entire home/apt,2,1 bath,1,1,101,3
36512982,Shaw,10/15/2015,T,0.98,284,Entire home/apt,4,1 bath,1,2,153,31
36596036,Union Station,4/27/2016,F,0.81,44,Entire home/apt,2,1 bath,1,1,88,31
36608550,Dupont Circle,7/29/2015,F,0.99,339,Entire home/apt,6,2 baths,2,3,388,31
36694782,Union Station,9/2/2013,F,1,14,Entire home/apt,4,1 bath,1,2,116,2
36705115,Capitol Hill,3/15/2015,T,0.93,1,Entire home/apt,2,1 bath,1,1,142,2
36791323,Shaw,11/2/2015,F,0.97,1986,Entire home/apt,2,1 bath,1,1,153,31
36909059,Capitol Hill,2/24/2016,T,0.99,1,Entire home/apt,4,1 bath,1,1,126,2
36940209,Union Station,10/15/2015,T,0.98,284,Entire home/apt,4,1 bath,2,3,256,2
36972948,Capitol Hill,5/18/2015,F,,1,Entire home/apt,4,1 bath,,1,75,31
37179241,Foggy Bottom,7/27/2019,F,0.97,10,Entire home/apt,4,1 bath,2,2,150,90
37181831,Capitol Hill,7/5/2019,T,0.98,1,Entire home/apt,2,1 bath,1,2,181,2
37185264,Union Station,9/11/2015,T,,1,Entire home/apt,4,1 bath,1,4,108,2
37253675,Capitol Hill,7/29/2019,F,,1,Entire home/apt,6,1 bath,2,2,100,31
37299481,Georgetown,1/3/2016,T,1,1,Entire home/apt,6,2 baths,2,4,430,2
37303418,Georgetown,10/14/2018,T,1,1,Entire home/apt,8,3.5 baths,3,5,624,2
37310740,Foggy Bottom,12/16/2016,F,0.97,5607,Entire home/apt,2,1 bath,1,1,213,32
37310830,Foggy Bottom,12/16/2016,F,0.97,5607,Entire home/apt,2,1 bath,1,1,292,32
37336048,Union Station,1/9/2015,F,1,2,Entire home/apt,3,1 bath,1,1,80,31
37421005,Capitol Hill,12/30/2016,T,1,1,Entire home/apt,3,1 bath,1,1,130,2
37456647,Georgetown,4/3/2016,F,,2,Entire home/apt,4,1.5 baths,1,2,175,31
37593687,Union Station,12/23/2012,T,1,1,Entire home/apt,2,1 bath,1,2,79,2
37699827,Foggy Bottom,12/16/2016,F,0.97,5607,Entire home/apt,2,1 bath,1,1,300,32
37800391,Union Station,9/2/2013,F,1,14,Entire home/apt,4,1 bath,1,2,163,2
37821696,Capitol Hill,1/30/2015,T,1,1,Entire home/apt,5,1 bath,1,2,144,2
37834451,Dupont Circle,3/5/2015,T,0.73,6,Entire home/apt,2,1 bath,,1,80,31
37850686,Union Station,8/17/2019,F,1,1,Entire home/apt,4,1 bath,1,2,146,1
37881373,Capitol Hill,10/15/2015,T,0.98,284,Entire home/apt,2,1 bath,1,1,88,3
37945689,Union Station,4/27/2016,F,0.81,44,Entire home/apt,2,1 bath,1,2,90,31
38013091,Foggy Bottom,12/16/2016,F,0.97,5607,Entire home/apt,4,1 bath,2,2,327,32
38104114,Dupont Circle,8/26/2019,T,0.98,21,Entire home/apt,4,2 baths,2,2,324,2
38104981,Dupont Circle,8/26/2019,T,0.98,21,Entire home/apt,4,2 baths,2,2,266,2
38133336,Dupont Circle,8/27/2019,T,1,2,Entire home/apt,4,1 bath,2,3,268,2
38184618,Foggy Bottom,8/28/2019,F,1,15,Entire home/apt,4,1 bath,1,1,113,2
38266236,Capitol Hill,3/20/2014,T,0.93,1,Entire home/apt,3,1 bath,1,1,200,2
38321510,Capitol Hill,3/3/2017,T,0.98,1,Entire home/apt,2,1 bath,,1,185,2
38385816,Georgetown,8/26/2019,T,0.98,21,Entire home/apt,4,2 baths,2,2,327,2
38403632,Union Station,4/6/2011,T,0.99,193,Entire home/apt,2,1 bath,1,2,76,1
38478357,Capitol Hill,9/9/2019,T,0.99,2,Entire home/apt,2,1 bath,,1,127,1
38698346,Union Station,10/19/2014,T,0.97,7,Entire home/apt,4,1 bath,1,2,183,1
38730383,Union Station,4/16/2013,T,1,3,Entire home/apt,4,1 bath,1,1,79,31
38730401,Union Station,8/7/2013,T,,1,Entire home/apt,3,1 bath,1,1,111,2
38783401,Shaw,1/17/2015,T,,1,Entire home/apt,2,1 bath,1,2,178,31
38800413,Shaw,10/6/2013,T,,18,Entire home/apt,6,1 bath,2,4,343,2
38902013,Shaw,7/1/2012,T,1,6,Entire home/apt,4,1 bath,1,2,144,31
38915618,Dupont Circle,8/26/2019,T,0.98,21,Entire home/apt,8,4 baths,4,4,724,2
39009137,Union Station,9/30/2019,F,,1,Entire home/apt,2,1 bath,1,1,115,31
39191601,Union Station,10/7/2019,F,,1,Entire home/apt,2,1 bath,,1,140,31
39194624,Georgetown,5/18/2009,F,0.99,164,Entire home/apt,6,2 baths,3,3,260,31
39356964,Union Station,8/27/2014,T,1,4,Entire home/apt,2,1 bath,,1,125,2
39388806,Union Station,5/29/2012,T,1,4,Entire home/apt,6,1 bath,,3,109,1
39437109,Shaw,10/17/2019,T,1,1,Entire home/apt,5,1 bath,2,2,198,2
39445808,Georgetown,10/15/2017,T,,4,Entire home/apt,7,1.5 baths,2,3,250,31
39448601,Foggy Bottom,10/17/2019,F,,1,Entire home/apt,2,1 bath,,1,65,31
39596942,Capitol Hill,2/11/2016,F,,2,Entire home/apt,4,2 baths,2,2,100,31
39604044,Dupont Circle,10/24/2019,F,0.99,10,Entire home/apt,2,1 bath,,1,242,1
39650278,Shaw,10/15/2015,T,0.98,284,Entire home/apt,2,1 bath,,1,118,2
39652312,Foggy Bottom,5/31/2016,F,1,3,Entire home/apt,4,1 bath,2,3,204,4
39726649,Capitol Hill,1/9/2014,T,0.99,2,Entire home/apt,5,1 bath,1,1,182,1
39752076,Dupont Circle,4/6/2011,T,0.99,193,Entire home/apt,3,1 bath,1,1,121,1
39809926,Capitol Hill,11/2/2019,T,1,1,Entire home/apt,6,2 baths,2,3,426,2
40003333,Union Station,5/16/2017,F,1,3,Entire home/apt,2,1 bath,,1,66,3
40058973,Union Station,4/6/2011,T,0.99,193,Entire home/apt,3,1 bath,1,2,114,1
40152598,Union Station,11/16/2019,T,1,1,Entire home/apt,4,1 bath,,2,92,3
40160080,Shaw,3/6/2017,T,1,1,Entire home/apt,6,2.5 baths,3,4,707,3
40162430,Dupont Circle,11/17/2019,F,,1,Entire home/apt,2,1 bath,1,1,75,31
40212701,Dupont Circle,6/9/2017,F,,1,Entire home/apt,4,1 bath,1,3,70,31
40303292,Union Station,7/9/2012,T,1,3,Entire home/apt,4,1 bath,2,2,170,31
40330483,Union Station,4/17/2016,T,0.99,4,Entire home/apt,2,1 bath,,1,130,2
40347895,Union Station,1/14/2014,F,0.99,12,Entire home/apt,5,1.5 baths,2,2,268,31
40373899,Dupont Circle,4/27/2016,F,0.81,44,Entire home/apt,2,1 bath,1,2,94,31
40394019,Union Station,2/5/2013,F,0.95,5,Entire home/apt,4,2.5 baths,2,2,349,31
40471247,Shaw,11/2/2015,F,0.97,1986,Entire home/apt,4,2 baths,2,2,197,31
40489781,Union Station,5/22/2016,T,1,2,Entire home/apt,8,1.5 baths,3,5,340,5
40501907,Union Station,5/2/2016,T,1,1,Entire home/apt,4,1 bath,1,2,231,2
40608158,Capitol Hill,9/23/2013,T,0.88,2,Entire home/apt,1,1 bath,,2,71,7
40612056,Dupont Circle,9/10/2013,T,1,2,Entire home/apt,4,2 baths,2,2,198,2
40815014,Shaw,5/15/2017,F,,1,Entire home/apt,4,2.5 baths,2,2,249,31
40900667,Dupont Circle,7/29/2015,F,0.99,339,Entire home/apt,4,1 bath,1,1,189,31
40950779,Shaw,5/11/2016,F,0.88,8,Shared room,1,1 shared bath,,6,73,1
40950787,Shaw,5/11/2016,F,0.88,8,Shared room,1,1 shared bath,,1,74,1
40950820,Shaw,5/11/2016,F,0.88,8,Shared room,1,1 shared bath,,2,104,1
41028528,Union Station,9/7/2015,T,0.98,1,Entire home/apt,4,1 bath,2,2,237,2
41078150,Union Station,12/2/2015,F,,2,Entire home/apt,3,1 bath,1,1,97,31
41195183,Union Station,10/6/2019,T,1,1,Entire home/apt,4,1 bath,1,2,145,1
41298255,Dupont Circle,3/23/2018,F,0.74,1,Entire home/apt,2,1 bath,1,1,150,2
41342070,Capitol Hill,7/18/2016,T,1,2,Entire home/apt,4,1 bath,1,2,199,3
41352395,Union Station,6/7/2014,T,1,1,Entire home/apt,6,1 bath,2,4,189,1
41370307,Union Station,2/17/2016,F,,3,Entire home/apt,3,1 bath,1,1,80,31
41377434,Capitol Hill,4/12/2014,T,0.96,1,Entire home/apt,2,1 bath,1,2,119,31
41498029,Georgetown,7/6/2015,F,0.96,1,Entire home/apt,4,1 bath,1,3,165,2
41528513,Dupont Circle,2/26/2017,T,1,2,Entire home/apt,4,1 bath,1,1,114,31
41558012,Union Station,4/10/2017,T,1,2,Entire home/apt,4,1.5 baths,2,2,251,3
41566665,Shaw,11/10/2017,F,0.62,3,Entire home/apt,4,1 bath,1,2,71,2
41570712,Shaw,8/9/2016,F,0.33,4,Entire home/apt,4,2 baths,2,2,175,31
41575870,Shaw,12/16/2016,F,0.97,5607,Entire home/apt,4,2 baths,2,2,321,32
41611678,Foggy Bottom,12/29/2021,F,,2,Entire home/apt,5,3 baths,4,5,170,90
41612888,Georgetown,5/18/2009,F,0.99,164,Entire home/apt,4,1 bath,2,2,142,31
41718233,Union Station,3/24/2016,F,1,3,Entire home/apt,6,2 baths,2,3,216,31
41718261,Union Station,3/24/2016,F,1,3,Entire home/apt,6,2 baths,2,3,228,31
41861613,Union Station,12/19/2012,F,,1,Entire home/apt,2,1.5 baths,1,1,140,31
41879459,Foggy Bottom,9/19/2018,F,,9,Entire home/apt,3,1 bath,1,1,139,31
41929080,Capitol Hill,10/15/2015,T,0.98,284,Entire home/apt,4,1 bath,1,2,119,31
42016076,Dupont Circle,9/17/2013,T,1,1,Entire home/apt,4,1 bath,1,2,189,5
42037592,Capitol Hill,9/10/2013,T,0.98,1,Entire home/apt,2,1 bath,1,1,123,2
42039308,Union Station,1/26/2020,F,0,4,Entire home/apt,6,1 bath,2,3,160,31
42046602,Capitol Hill,10/28/2013,T,0.99,2,Entire home/apt,6,2.5 baths,2,2,312,1
42073006,Union Station,2/4/2020,T,0.99,1,Entire home/apt,3,1 bath,1,2,104,1
42090210,Capitol Hill,6/14/2016,T,0.86,1,Entire home/apt,3,1 bath,1,2,167,2
42247870,Shaw,2/12/2020,T,1,1,Entire home/apt,2,1 bath,,1,96,2
42318051,Capitol Hill,7/29/2015,F,0.99,339,Entire home/apt,6,1 bath,2,2,291,5
42430178,Shaw,2/20/2020,F,,1,Entire home/apt,1,1 bath,1,1,67,31
42451061,Union Station,10/26/2018,T,,4,Entire home/apt,8,2.5 baths,3,4,549,31
42459578,Capitol Hill,12/19/2015,T,1,1,Entire home/apt,4,1 bath,1,2,193,3
42490650,Shaw,10/15/2015,T,0.98,284,Entire home/apt,2,1 bath,1,1,128,2
42645490,Union Station,5/30/2012,F,,6,Entire home/apt,4,1 bath,1,3,160,31
42768807,Capitol Hill,2/16/2015,T,1,5,Entire home/apt,4,1 bath,,2,135,31
42776834,Georgetown,2/6/2015,F,0.95,11,Entire home/apt,7,1.5 baths,2,4,316,2
42811670,Foggy Bottom,11/2/2015,F,0.97,1986,Entire home/apt,4,2 baths,2,2,222,31
42811750,Foggy Bottom,11/2/2015,F,0.97,1986,Entire home/apt,4,2 baths,2,2,176,31
42834842,Union Station,4/27/2016,T,0.91,19,Entire home/apt,6,1 bath,2,3,152,2
42855552,Union Station,12/16/2016,F,0.97,5607,Entire home/apt,2,1 bath,1,1,169,32
42879511,Union Station,10/8/2019,T,1,2,Entire home/apt,4,1 bath,2,3,179,2
42929391,Capitol Hill,7/29/2015,F,0.99,339,Entire home/apt,4,1 bath,1,2,103,31
42939091,Union Station,11/22/2014,T,0.98,1,Entire home/apt,4,1.5 baths,2,3,249,2
43059320,Capitol Hill,1/15/2015,T,1,1,Entire home/apt,2,1 bath,1,1,133,2
43078743,Union Station,3/8/2015,T,0.97,1,Entire home/apt,4,1 bath,1,2,135,3
43186270,Capitol Hill,7/29/2015,F,0.99,339,Entire home/apt,4,1 bath,1,2,155,2
43186585,Capitol Hill,7/29/2015,F,0.99,339,Entire home/apt,4,1 bath,1,1,155,2
43186713,Capitol Hill,7/29/2015,F,0.99,339,Entire home/apt,4,1 bath,1,1,155,2
43186909,Capitol Hill,7/29/2015,F,0.99,339,Entire home/apt,6,2 baths,2,2,181,31
43246407,Union Station,9/27/2014,F,,2,Entire home/apt,3,1 bath,1,2,118,3
43286567,Union Station,2/29/2020,T,1,1,Entire home/apt,3,1 bath,1,2,103,2
43341208,Union Station,4/27/2016,T,0.91,19,Entire home/apt,6,1 bath,2,3,138,2
43375153,Georgetown,1/4/2014,F,0,2,Entire home/apt,2,1 bath,1,2,99,31
43401597,Union Station,12/3/2019,F,0.43,3,Entire home/apt,4,1.5 baths,2,2,259,31
43465858,Capitol Hill,1/27/2018,T,1,16,Entire home/apt,4,1 bath,1,2,236,31
43478560,Dupont Circle,7/29/2015,F,0.99,339,Entire home/apt,4,1 bath,1,2,181,2
43479699,Capitol Hill,5/18/2020,F,1,1,Entire home/apt,6,1 bath,1,3,102,31
43481170,Dupont Circle,3/3/2016,F,0,1,Entire home/apt,2,1 bath,1,1,150,31
43676822,Dupont Circle,6/19/2019,F,1,11,Entire home/apt,2,1 bath,,1,128,1
43676905,Dupont Circle,6/19/2019,F,1,11,Entire home/apt,2,1 bath,1,1,154,1
43767651,Dupont Circle,3/6/2018,T,1,14,Entire home/apt,2,1.5 baths,1,1,270,1
43868902,Capitol Hill,4/12/2018,T,1,1,Entire home/apt,4,1 bath,1,2,170,3
43884836,Capitol Hill,5/10/2013,T,0.89,1,Entire home/apt,4,1 bath,1,2,190,1
43957570,Foggy Bottom,6/5/2019,F,0.94,7,Private room,4,1 private bath,,2,254,1
43982311,Capitol Hill,3/8/2015,T,1,3,Entire home/apt,2,1 bath,1,1,102,10
44004664,Georgetown,5/18/2009,F,0.99,164,Entire home/apt,5,3 baths,3,3,267,31
44063409,Foggy Bottom,6/5/2019,F,0.94,7,Private room,3,1 private bath,,1,244,1
44134766,Capitol Hill,9/28/2011,F,0.43,3,Entire home/apt,4,2.5 baths,2,3,200,4
44206370,Capitol Hill,8/28/2012,T,1,2,Entire home/apt,2,1 bath,1,1,160,1
44207610,Capitol Hill,7/29/2015,F,0.99,339,Entire home/apt,4,1 bath,1,2,208,31
44207611,Capitol Hill,7/29/2015,F,0.99,339,Entire home/apt,4,1 bath,1,2,112,31
44207617,Capitol Hill,7/29/2015,F,0.99,339,Entire home/apt,4,1 bath,1,2,266,31
